name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome
giles,middleweightdivision,0,[55%],[80%],296,541,5,10,"3.14
              ","2.01
          ","1.27
              ","0.32
          ","61
                  %","75
                      %","0.48
              ","11:47
          ",250,84%,34 ,11%,12,4%,200 ,24  ,72 ,(68%),(8%),(24%),7 ,5 ,2  ,(50%),(36%),(14%),14,3,28,41,74,72,cummings,
giles,middleweightdivision,0,[55%],[80%],296,541,5,10,"3.14
              ","2.01
          ","1.27
              ","0.32
          ","61
                  %","75
                      %","0.48
              ","11:47
          ",250,84%,34 ,11%,12,4%,200 ,24  ,72 ,(68%),(8%),(24%),7 ,5 ,2  ,(50%),(36%),(14%),14,3,28,41,74,72,neto,Win
giles,middleweightdivision,0,[55%],[80%],296,541,5,10,"3.14
              ","2.01
          ","1.27
              ","0.32
          ","61
                  %","75
                      %","0.48
              ","11:47
          ",250,84%,34 ,11%,12,4%,200 ,24  ,72 ,(68%),(8%),(24%),7 ,5 ,2  ,(50%),(36%),(14%),14,3,28,41,74,72,bochnovic,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,ferreira,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,lee,
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,medeiros,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,rinaldi,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,gonzalez,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,holbrook,Win
gillespie,lightweightdivision,10,[49%],[48%],176,356,17,48,"3.58
              ","2.14
          ","7.02
              ","0.92
          ","60
                  %",None,"0.61
              ","07:01
          ",149,85%,13 ,7%,14,8%,59 ,13  ,104 ,(34%),(7%),(59%),7 ,5 ,2  ,(50%),(36%),(14%),14,1,34,37,71,67,franca,Win
gillmore,middleweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),3 ,0 ,3  ,(50%),(0%),(50%),6,3,34,40,72,71,petroski,
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,silva,Win
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,aguilar,
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,bermudez,Win
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,jury,
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,tucker,Win
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,nover,Win
glenn,lightweightdivision,1,[42%],[14%],388,915,4,29,"4.31
              ","4.29
          ","0.67
              ","0.33
          ","53
                  %","67
                      %","0.17
              ","15:00
          ",246,63%,98 ,25%,44,11%,223 ,66  ,99 ,(57%),(17%),(26%),13 ,3 ,6  ,(59%),(14%),(27%),22,6,32,40,70,72,dunham,
godbeer,formerfighter,0,[54%],[0%],124,230,,2,"3.97
              ","3.30
          ","0.00
              ","0.00
          ","54
                  %","29
                      %","0.00
              ","07:49
          ",65,52%,42 ,34%,17,14%,88 ,22  ,14 ,(71%),(18%),(11%),9 ,2 ,2  ,(69%),(15%),(15%),13,3,36,44,77,76,sosnokiy,
godbeer,formerfighter,0,[54%],[0%],124,230,,2,"3.97
              ","3.30
          ","0.00
              ","0.00
          ","54
                  %","29
                      %","0.00
              ","07:49
          ",65,52%,42 ,34%,17,14%,88 ,22  ,14 ,(71%),(18%),(11%),9 ,2 ,2  ,(69%),(15%),(15%),13,3,36,44,77,76,harris,upcoming
godbeer,formerfighter,0,[54%],[0%],124,230,,2,"3.97
              ","3.30
          ","0.00
              ","0.00
          ","54
                  %","29
                      %","0.00
              ","07:49
          ",65,52%,42 ,34%,17,14%,88 ,22  ,14 ,(71%),(18%),(11%),9 ,2 ,2  ,(69%),(15%),(15%),13,3,36,44,77,76,spitz,Win
godbeer,formerfighter,0,[54%],[0%],124,230,,2,"3.97
              ","3.30
          ","0.00
              ","0.00
          ","54
                  %","29
                      %","0.00
              ","07:49
          ",65,52%,42 ,34%,17,14%,88 ,22  ,14 ,(71%),(18%),(11%),9 ,2 ,2  ,(69%),(15%),(15%),13,3,36,44,77,76,ledet,
godinez,womensstrawweightdivision,0,,,,,,,None,None,None,None,None,None,None,"00:00
          ",0,0%,0 ,0%,0,0%,0 ,0  ,0 ,(0 %),(0 %),(0 %),1 ,0 ,4  ,(20%),(0%),(80%),5,1,27,35,61,62,penne,
goldy,womensflyweightdivision,0,[48%],[33%],288,603,,6,"6.40
              ","5.20
          ","0.67
              ","0.00
          ","51
                  %","67
                      %","0.00
              ","15:00
          ",163,57%,71 ,25%,54,19%,217 ,53  ,18 ,(75%),(18%),(6%),1 ,0 ,4  ,(20%),(0%),(80%),5,2,29,36,61,64,whitmire,Win
goldy,womensflyweightdivision,0,[48%],[33%],288,603,,6,"6.40
              ","5.20
          ","0.67
              ","0.00
          ","51
                  %","67
                      %","0.00
              ","15:00
          ",163,57%,71 ,25%,54,19%,217 ,53  ,18 ,(75%),(18%),(6%),1 ,0 ,4  ,(20%),(0%),(80%),5,2,29,36,61,64,belbita,
goldy,womensflyweightdivision,0,[48%],[33%],288,603,,6,"6.40
              ","5.20
          ","0.67
              ","0.00
          ","51
                  %","67
                      %","0.00
              ","15:00
          ",163,57%,71 ,25%,54,19%,217 ,53  ,18 ,(75%),(18%),(6%),1 ,0 ,4  ,(20%),(0%),(80%),5,2,29,36,61,64,granger,
golm,formerfighter,0,[58%],[50%],142,243,1,2,"4.27
              ","4.30
          ","0.45
              ","0.45
          ","46
                  %","88
                      %","0.00
              ","08:19
          ",93,65%,24 ,17%,25,18%,72 ,50  ,20 ,(51%),(35%),(14%),5 ,1 ,0  ,(83%),(17%),(0%),6,3,27,42,75,75,pavlovich,
golm,formerfighter,0,[58%],[50%],142,243,1,2,"4.27
              ","4.30
          ","0.45
              ","0.45
          ","46
                  %","88
                      %","0.00
              ","08:19
          ",93,65%,24 ,17%,25,18%,72 ,50  ,20 ,(51%),(35%),(14%),5 ,1 ,0  ,(83%),(17%),(0%),6,3,27,42,75,75,singh,
golm,formerfighter,0,[58%],[50%],142,243,1,2,"4.27
              ","4.30
          ","0.45
              ","0.45
          ","46
                  %","88
                      %","0.00
              ","08:19
          ",93,65%,24 ,17%,25,18%,72 ,50  ,20 ,(51%),(35%),(14%),5 ,1 ,0  ,(83%),(17%),(0%),6,3,27,42,75,75,johnson,
golm,formerfighter,0,[58%],[50%],142,243,1,2,"4.27
              ","4.30
          ","0.45
              ","0.45
          ","46
                  %","88
                      %","0.00
              ","08:19
          ",93,65%,24 ,17%,25,18%,72 ,50  ,20 ,(51%),(35%),(14%),5 ,1 ,0  ,(83%),(17%),(0%),6,3,27,42,75,75,colombo,Win
gono,formerfighter,7,[53%],[80%],90,171,,5,"2.35
              ","11.35
          ","1.57
              ","0.39
          ","64
                  %","46
                      %","0.39
              ","12:46
          ",33,37%,26 ,29%,31,34%,74 ,9  ,7 ,(82%),(10%),(8%),0 ,0 ,0  ,(0 %),(0 %),(0 %),28,14,46,,,69,fitch,
gono,formerfighter,7,[53%],[80%],90,171,,5,"2.35
              ","11.35
          ","1.57
              ","0.39
          ","64
                  %","46
                      %","0.39
              ","12:46
          ",33,37%,26 ,29%,31,34%,74 ,9  ,7 ,(82%),(10%),(8%),0 ,0 ,0  ,(0 %),(0 %),(0 %),28,14,46,,,69,hardy,
gono,formerfighter,7,[53%],[80%],90,171,,5,"2.35
              ","11.35
          ","1.57
              ","0.39
          ","64
                  %","46
                      %","0.39
              ","12:46
          ",33,37%,26 ,29%,31,34%,74 ,9  ,7 ,(82%),(10%),(8%),0 ,0 ,0  ,(0 %),(0 %),(0 %),28,14,46,,,69,mccrory,Win
gonzalez,lightweightdivision,0,[40%],,36,91,,,"2.81
              ","3.19
          ","0.00
              ","1.17
          ","60
                  %","38
                      %","0.00
              ","04:17
          ",26,72%,7 ,19%,3,8%,29 ,6  ,1 ,(81%),(17%),(3%),4 ,7 ,0  ,(36%),(64%),(0%),11,4,29,43,74,74,miller,
gonzalez,lightweightdivision,0,[40%],,36,91,,,"2.81
              ","3.19
          ","0.00
              ","1.17
          ","60
                  %","38
                      %","0.00
              ","04:17
          ",26,72%,7 ,19%,3,8%,29 ,6  ,1 ,(81%),(17%),(3%),4 ,7 ,0  ,(36%),(64%),(0%),11,4,29,43,74,74,gillespie,
gonzalez,lightweightdivision,0,[40%],,36,91,,,"2.81
              ","3.19
          ","0.00
              ","1.17
          ","60
                  %","38
                      %","0.00
              ","04:17
          ",26,72%,7 ,19%,3,8%,29 ,6  ,1 ,(81%),(17%),(3%),4 ,7 ,0  ,(36%),(64%),(0%),11,4,29,43,74,74,cottrell,Win
gonzalez,lightweightdivision,0,[40%],,36,91,,,"2.81
              ","3.19
          ","0.00
              ","1.17
          ","60
                  %","38
                      %","0.00
              ","04:17
          ",26,72%,7 ,19%,3,8%,29 ,6  ,1 ,(81%),(17%),(3%),4 ,7 ,0  ,(36%),(64%),(0%),11,4,29,43,74,74,dober,
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,muhammad,upcoming
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,rencountre,Win
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,maia,
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,saunders,Win
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,dos santos,
good,welterweightdivision,0,[49%],[100%],212,429,1,1,"5.32
              ","3.46
          ","0.38
              ","0.00
          ","67
                  %","75
                      %","1.13
              ","07:58
          ",160,75%,30 ,14%,22,10%,157 ,41  ,14 ,(74%),(19%),(7%),11 ,3 ,7  ,(52%),(14%),(33%),21,6,35,41,74,72,craig,Win
gooden,welterweightdivision,0,[48%],[100%],100,210,,1,"6.67
              ","11.20
          ","1.00
              ","0.00
          ","49
                  %","100
                      %","0.00
              ","15:00
          ",79,79%,21 ,21%,0,0%,90 ,10  ,0 ,(90%),(10%),(0%),8 ,6 ,4  ,(44%),(33%),(22%),18,6,27,41,77,72,stolze,Win
gooden,welterweightdivision,0,[48%],[100%],100,210,,1,"6.67
              ","11.20
          ","1.00
              ","0.00
          ","49
                  %","100
                      %","0.00
              ","15:00
          ",79,79%,21 ,21%,0,0%,90 ,10  ,0 ,(90%),(10%),(0%),8 ,6 ,4  ,(44%),(33%),(22%),18,6,27,41,77,72,nurmagomedov,
gooden,welterweightdivision,0,[48%],[100%],100,210,,1,"6.67
              ","11.20
          ","1.00
              ","0.00
          ","49
                  %","100
                      %","0.00
              ","15:00
          ",79,79%,21 ,21%,0,0%,90 ,10  ,0 ,(90%),(10%),(0%),8 ,6 ,4  ,(44%),(33%),(22%),18,6,27,41,77,72,jouban,
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,solecki,upcoming
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,chavez,Win
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,fishgold,Win
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,oliveira,
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,moret,Win
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,silva,
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,ferreira,
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,dias,Win
gordon,featherweightdivision,0,[54%],[41%],292,542,6,22,"7.48
              ","4.41
          ","3.46
              ","0.00
          ","60
                  %","75
                      %","0.00
              ","09:45
          ",248,85%,24 ,8%,20,7%,152 ,28  ,112 ,(52%),(10%),(38%),6 ,2 ,9  ,(35%),(12%),(53%),17,4,32,38,68,69,quinones,Win
gordon,flyweightdivision,0,[46%],[18%],49,106,,11,"2.40
              ","2.40
          ","1.47
              ","0.00
          ","46
                  %",None,"0.00
              ","06:49
          ",41,84%,3 ,6%,5,10%,25 ,5  ,19 ,(51%),(10%),(39%),4 ,6 ,3  ,(31%),(46%),(23%),13,5,31,37,71,67,figueiredo,Win
