,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height
1533,gouti,formerfighter,0,[34%],[80%],180.0,522.0,4.0,5.0,"3.68
              ","5.64
          ","1.23
              ","0.31
          ","50
                  %","83
                      %","0.31
              ","08:09
          ",140,78%,22,12%,18,10%,145,17,18,(81%),(9%),(10%),4,6,2,(33%),(50%),(17%),12,5,33.0,41.0,72.0,70.0,holbrook,Win,holbrook,formerfighter,0,[49%],[18%],78.0,158.0,2.0,11.0,"2.20
              ","3.00
          ","0.85
              ","2.12
          ","54
                  %","10
                      %","0.00
              ","07:05
          ",47,60%,23,29%,8,10%,38,27,13,(49%),(35%),(17%),3,7,1,(27%),(64%),(9%),12,2,35.0,40.0,70.0,71.0
1534,gouti,formerfighter,0,[34%],[80%],180.0,522.0,4.0,5.0,"3.68
              ","5.64
          ","1.23
              ","0.31
          ","50
                  %","83
                      %","0.31
              ","08:09
          ",140,78%,22,12%,18,10%,145,17,18,(81%),(9%),(10%),4,6,2,(33%),(50%),(17%),12,5,33.0,41.0,72.0,70.0,laprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,gouti,formerfighter,0,[34%],[80%],180.0,522.0,4.0,5.0,"3.68
              ","5.64
          ","1.23
              ","0.31
          ","50
                  %","83
                      %","0.31
              ","08:09
          ",140,78%,22,12%,18,10%,145,17,18,(81%),(9%),(10%),4,6,2,(33%),(50%),(17%),12,5,33.0,41.0,72.0,70.0,aubin-mercier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,gouti,formerfighter,0,[34%],[80%],180.0,522.0,4.0,5.0,"3.68
              ","5.64
          ","1.23
              ","0.31
          ","50
                  %","83
                      %","0.31
              ","08:09
          ",140,78%,22,12%,18,10%,145,17,18,(81%),(9%),(10%),4,6,2,(33%),(50%),(17%),12,5,33.0,41.0,72.0,70.0,packalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,pessoanunes,formerfighter,0,[27%],[0%],58.0,215.0,,3.0,"2.16
              ","3.43
          ","0.00
              ","0.00
          ","42
                  %","100
                      %","0.56
              ","08:56
          ",33,57%,7,12%,18,31%,50,8,0,(86%),(14%),(0%),6,1,3,(60%),(10%),(30%),10,2,32.0,43.0,78.0,75.0,gane,upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,green,formerfighter,0,[46%],[50%],344.0,746.0,5.0,20.0,"3.70
              ","2.51
          ","1.62
              ","0.00
          ","69
                  %","75
                      %","0.16
              ","13:16
          ",232,67%,62,18%,50,15%,286,31,27,(83%),(9%),(8%),6,1,15,(27%),(5%),(68%),23,7,31.0,40.0,73.0,71.0,jourdain,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,pereira,formerfighter,0,[53%],[50%],19.0,36.0,2.0,4.0,"1.79
              ","3.49
          ","2.83
              ","0.00
          ","46
                  %","67
                      %","0.00
              ","05:18
          ",15,79%,4,21%,0,0%,4,11,4,(21%),(58%),(21%),4,4,1,(44%),(44%),(11%),9,2,37.0,45.0,77.0,75.0,vettori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,green,formerfighter,0,[46%],[50%],344.0,746.0,5.0,20.0,"3.70
              ","2.51
          ","1.62
              ","0.00
          ","69
                  %","75
                      %","0.16
              ","13:16
          ",232,67%,62,18%,50,15%,286,31,27,(83%),(9%),(8%),6,1,15,(27%),(5%),(68%),23,7,31.0,40.0,73.0,71.0,pearson,Win,pearson,formerfighter,0,[40%],[36%],1114.0,2766.0,15.0,42.0,"3.68
              ","4.09
          ","0.74
              ","0.00
          ","62
                  %","75
                      %","0.30
              ","11:39
          ",588,53%,314,28%,212,19%,915,172,27,(82%),(15%),(2%),8,4,10,(36%),(18%),(45%),22,16,35.0,39.0,69.0,68.0
1541,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,pulver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,creighton,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,serra,Win,serra,formerfighter,0,[40%],[21%],333.0,837.0,,110.0,"1.98
              ","2.64
          ","2.05
              ","0.89
          ","47
                  %","39
                      %","0.45
              ","12:02
          ",171,51%,112,34%,50,15%,198,59,76,(59%),(18%),(23%),0,0,0,(0 %),(0 %),(0 %),17,7,44.0,,,66.0
1544,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,uno,upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,sanchez,upcoming,sanchez,formerfighter,0,[38%],[22%],1033.0,2752.0,31.0,165.0,"2.70
              ","3.10
          ","1.41
              ","0.71
          ","57
                  %","46
                      %","0.24
              ","12:20
          ",718,70%,246,24%,69,7%,589,112,332,(57%),(11%),(32%),10,6,13,(34%),(21%),(45%),31,13,39.0,40.0,72.0,70.0
1547,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,florian,Win,florian,formerfighter,0,[40%],[32%],454.0,1135.0,,81.0,"2.42
              ","1.87
          ","2.08
              ","1.04
          ","64
                  %","60
                      %","0.08
              ","11:02
          ",294,65%,98,22%,62,14%,219,81,154,(48%),(18%),(34%),0,0,0,(0 %),(0 %),(0 %),16,6,42.0,,74.0,70.0
1548,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,thompson,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,ferreira,,ferreira,formerfighter,0,[43%],[60%],258.0,605.0,23.0,47.0,"1.83
              ","2.14
          ","2.97
              ","0.53
          ","55
                  %","91
                      %","0.21
              ","10:06
          ",140,54%,68,26%,50,19%,200,12,46,(78%),(5%),(18%),4,4,6,(29%),(29%),(43%),14,7,34.0,43.0,78.0,73.0
1552,pereira,formerfighter,0,[53%],[50%],19.0,36.0,2.0,4.0,"1.79
              ","3.49
          ","2.83
              ","0.00
          ","46
                  %","67
                      %","0.00
              ","05:18
          ",15,79%,4,21%,0,0%,4,11,4,(21%),(58%),(21%),4,4,1,(44%),(44%),(11%),9,2,37.0,45.0,77.0,75.0,collier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,cerrone,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,st-pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,sherk,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,stevenson,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,pulver,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,hughes,,hughes,formerfighter,0,[53%],[50%],436.0,817.0,,80.0,"2.14
              ","1.36
          ","2.95
              ","1.18
          ","54
                  %","35
                      %","0.22
              ","08:51
          ",302,69%,84,19%,50,11%,140,44,252,(32%),(10%),(58%),0,0,0,(0 %),(0 %),(0 %),46,9,44.0,,,69.0
1559,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,st-pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,penn,formerfighter,2,[49%],[55%],1146.0,2346.0,26.0,60.0,"2.76
              ","3.20
          ","1.19
              ","0.51
          ","57
                  %","75
                      %","0.29
              ","12:59
          ",879,77%,202,18%,65,6%,672,258,216,(59%),(23%),(19%),7,6,3,(44%),(38%),(19%),16,14,41.0,37.0,70.0,69.0,hughes,Win,hughes,formerfighter,0,[53%],[50%],436.0,817.0,,80.0,"2.14
              ","1.36
          ","2.95
              ","1.18
          ","54
                  %","35
                      %","0.22
              ","08:51
          ",302,69%,84,19%,50,11%,140,44,252,(32%),(10%),(58%),0,0,0,(0 %),(0 %),(0 %),46,9,44.0,,,69.0
1561,pettis,formerfighter,0,[48%],[50%],908.0,1909.0,8.0,24.0,"3.05
              ","3.44
          ","0.61
              ","1.06
          ","54
                  %","60
                      %","0.35
              ","11:26
          ",590,65%,181,20%,137,15%,751,76,81,(83%),(8%),(9%),11,7,6,(46%),(29%),(25%),23,10,33.0,40.0,72.0,70.0,morono,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,green,formerfighter,0,[46%],[50%],344.0,746.0,5.0,20.0,"3.70
              ","2.51
          ","1.62
              ","0.00
          ","69
                  %","75
                      %","0.16
              ","13:16
          ",232,67%,62,18%,50,15%,286,31,27,(83%),(9%),(8%),6,1,15,(27%),(5%),(68%),23,7,31.0,40.0,73.0,71.0,taisumov,,taisumov,formerfighter,0,[42%],[78%],182.0,435.0,7.0,9.0,"2.88
              ","2.02
          ","1.66
              ","0.00
          ","63
                  %","88
                      %","0.95
              ","07:55
          ",105,58%,34,19%,43,24%,146,13,23,(80%),(7%),(13%),16,8,2,(62%),(31%),(8%),26,6,32.0,40.0,73.0,69.0
1563,green,formerfighter,0,[46%],[50%],344.0,746.0,5.0,20.0,"3.70
              ","2.51
          ","1.62
              ","0.00
          ","69
                  %","75
                      %","0.16
              ","13:16
          ",232,67%,62,18%,50,15%,286,31,27,(83%),(9%),(8%),6,1,15,(27%),(5%),(68%),23,7,31.0,40.0,73.0,71.0,prazeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,green,formerfighter,0,[46%],[50%],344.0,746.0,5.0,20.0,"3.70
              ","2.51
          ","1.62
              ","0.00
          ","69
                  %","75
                      %","0.16
              ","13:16
          ",232,67%,62,18%,50,15%,286,31,27,(83%),(9%),(8%),6,1,15,(27%),(5%),(68%),23,7,31.0,40.0,73.0,71.0,khabilov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,griffin,formerfighter,0,[36%],[43%],796.0,2187.0,,23.0,"4.59
              ","3.01
          ","0.87
              ","0.69
          ","61
                  %","57
                      %","0.09
              ","11:33
          ",469,59%,121,15%,206,26%,605,113,78,(76%),(14%),(10%),0,0,0,(0 %),(0 %),(0 %),19,7,39.0,,,75.0,franklin,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,griffin,formerfighter,0,[36%],[43%],796.0,2187.0,,23.0,"4.59
              ","3.01
          ","0.87
              ","0.69
          ","61
                  %","57
                      %","0.09
              ","11:33
          ",469,59%,121,15%,206,26%,605,113,78,(76%),(14%),(10%),0,0,0,(0 %),(0 %),(0 %),19,7,39.0,,,75.0,rua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,griffin,formerfighter,0,[36%],[43%],796.0,2187.0,,23.0,"4.59
              ","3.01
          ","0.87
              ","0.69
          ","61
                  %","57
                      %","0.09
              ","11:33
          ",469,59%,121,15%,206,26%,605,113,78,(76%),(14%),(10%),0,0,0,(0 %),(0 %),(0 %),19,7,39.0,,,75.0,ortiz,Win,ortiz,formerfighter,0,[45%],[36%],513.0,1149.0,32.0,97.0,"2.94
              ","2.17
          ","3.01
              ","0.09
          ","56
                  %","53
                      %","0.17
              ","12:28
          ",300,58%,157,31%,56,11%,200,137,176,(39%),(27%),(34%),9,3,7,(47%),(16%),(37%),19,8,31.0,35.0,65.0,65.0
1568,grice,formerfighter,0,[53%],[38%],252.0,472.0,,24.0,"4.09
              ","2.69
          ","2.19
              ","0.49
          ","56
                  %","82
                      %","0.73
              ","08:48
          ",196,78%,33,13%,23,9%,68,59,125,(27%),(23%),(50%),0,0,0,(0 %),(0 %),(0 %),15,5,37.0,,,68.0,etim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,grice,formerfighter,0,[53%],[38%],252.0,472.0,,24.0,"4.09
              ","2.69
          ","2.19
              ","0.49
          ","56
                  %","82
                      %","0.73
              ","08:48
          ",196,78%,33,13%,23,9%,68,59,125,(27%),(23%),(50%),0,0,0,(0 %),(0 %),(0 %),15,5,37.0,,,68.0,black,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,grice,formerfighter,0,[53%],[38%],252.0,472.0,,24.0,"4.09
              ","2.69
          ","2.19
              ","0.49
          ","56
                  %","82
                      %","0.73
              ","08:48
          ",196,78%,33,13%,23,9%,68,59,125,(27%),(23%),(50%),0,0,0,(0 %),(0 %),(0 %),15,5,37.0,,,68.0,veach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,grice,formerfighter,0,[53%],[38%],252.0,472.0,,24.0,"4.09
              ","2.69
          ","2.19
              ","0.49
          ","56
                  %","82
                      %","0.73
              ","08:48
          ",196,78%,33,13%,23,9%,68,59,125,(27%),(23%),(50%),0,0,0,(0 %),(0 %),(0 %),15,5,37.0,,,68.0,gugerty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,griffin,formerfighter,0,[36%],[43%],796.0,2187.0,,23.0,"4.59
              ","3.01
          ","0.87
              ","0.69
          ","61
                  %","57
                      %","0.09
              ","11:33
          ",469,59%,121,15%,206,26%,605,113,78,(76%),(14%),(10%),0,0,0,(0 %),(0 %),(0 %),19,7,39.0,,,75.0,ortiz,Win,ortiz,formerfighter,0,[45%],[36%],513.0,1149.0,32.0,97.0,"2.94
              ","2.17
          ","3.01
              ","0.09
          ","56
                  %","53
                      %","0.17
              ","12:28
          ",300,58%,157,31%,56,11%,200,137,176,(39%),(27%),(34%),9,3,7,(47%),(16%),(37%),19,8,31.0,35.0,65.0,65.0
1573,greene,formerfighter,0,[45%],,79.0,176.0,,,"4.58
              ","3.83
          ","0.00
              ","0.87
          ","54
                  %","67
                      %","0.00
              ","08:37
          ",48,61%,11,14%,20,25%,62,17,0,(78%),(22%),(0%),2,5,2,(22%),(56%),(22%),9,7,34.0,46.0,82.0,79.0,de lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,greene,formerfighter,0,[45%],,79.0,176.0,,,"4.58
              ","3.83
          ","0.00
              ","0.87
          ","54
                  %","67
                      %","0.00
              ","08:37
          ",48,61%,11,14%,20,25%,62,17,0,(78%),(22%),(0%),2,5,2,(22%),(56%),(22%),9,7,34.0,46.0,82.0,79.0,hardy,,hardy,formerfighter,0,[35%],[35%],304.0,860.0,,17.0,"2.46
              ","3.44
          ","0.73
              ","0.36
          ","51
                  %","35
                      %","0.36
              ","12:22
          ",190,63%,53,17%,61,20%,200,69,35,(66%),(23%),(12%),0,0,0,(0 %),(0 %),(0 %),25,10,38.0,,72.0,72.0
1575,greene,formerfighter,0,[45%],,79.0,176.0,,,"4.58
              ","3.83
          ","0.00
              ","0.87
          ","54
                  %","67
                      %","0.00
              ","08:37
          ",48,61%,11,14%,20,25%,62,17,0,(78%),(22%),(0%),2,5,2,(22%),(56%),(22%),9,7,34.0,46.0,82.0,79.0,villante,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,greene,formerfighter,0,[45%],,79.0,176.0,,,"4.58
              ","3.83
          ","0.00
              ","0.87
          ","54
                  %","67
                      %","0.00
              ","08:37
          ",48,61%,11,14%,20,25%,62,17,0,(78%),(22%),(0%),2,5,2,(22%),(56%),(22%),9,7,34.0,46.0,82.0,79.0,oleinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
